"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000127314",0.483029925830886,7.3835013648814,5.38467104492617,1.28953570048717e-07,3.04353452738194e-05,7.21681869338454,"RAP1B"
"ENSG00000244355",0.650942032302771,3.9879113807655,5.37768324311101,1.33730505942618e-07,3.10090543340978e-05,7.18290508106524,"LY6G6D"
"ENSG00000263002",-0.408489085975855,5.65994891177898,-5.36984091574581,1.39160869509756e-07,3.17118829708696e-05,7.14573533880478,"ZNF234"
"ENSG00000176871",0.627574266098703,7.70845346181671,5.36360075893678,1.43780103147016e-07,3.22091800558323e-05,7.11530960531024,"WSB2"
"ENSG00000124209",-0.289565223177116,8.51668442519406,-5.35527271127452,1.49980298659282e-07,3.27127273773163e-05,7.07589270224439,"RAB22A"
"ENSG00000068028",-0.275560581149347,6.40799024953459,-5.35398113077427,1.50978010896292e-07,3.27127273773163e-05,7.069708420928,"RASSF1"
"ENSG00000270647",-0.23711991649577,8.72163700320619,-5.34926619285168,1.54675173693154e-07,3.29732543661681e-05,7.04714336949108,"TAF15"
"ENSG00000110079",0.982615383838335,4.92194101429245,5.34386511110145,1.59106832159831e-07,3.33796031850236e-05,7.02083289159504,"MS4A4A"
"ENSG00000167460",0.440441591288986,7.83789883323181,5.32475746248006,1.75368482192726e-07,3.62163317053322e-05,6.93005313248239,"TPM4"
"ENSG00000068366",0.468972130858901,8.21475180743396,5.31918420345115,1.8046534969599e-07,3.66955465681831e-05,6.90335139384313,"ACSL4"
"ENSG00000163206",0.37228843167355,4.32861584151752,5.31389773587858,1.85353699782485e-07,3.7118482576138e-05,6.87841499552725,"SMCP"
"ENSG00000115207",-0.191578836905024,7.49860295703639,-5.28336693441224,2.16520444210122e-07,4.2712697180973e-05,6.73353339248058,"GTF3C2"
"ENSG00000120063",0.360187907692906,9.50666443267116,5.27527805247633,2.25595154073453e-07,4.36030710870354e-05,6.69526776737109,"GNA13"
"ENSG00000126698",-0.196233999896664,10.5209761162156,-5.27350591958181,2.2763198191764e-07,4.36030710870354e-05,6.68689113210128,"DNAJC8"
"ENSG00000166170",-0.162041719091878,7.29707833203639,-5.25820154955091,2.45980614744305e-07,4.63840897285467e-05,6.61464962821113,"BAG5"
"ENSG00000052841",-0.31995808010318,7.65135919410513,-5.25473207764575,2.50335465772064e-07,4.63840897285467e-05,6.59829760477771,"TTC17"
"ENSG00000153310",0.511258281256424,8.87246743713746,5.25297107659502,2.52690669698696e-07,4.63840897285467e-05,6.58960361508631,"CYRIB"
"ENSG00000143889",0.376384461965447,6.80777734521293,5.25016038966241,2.56188132721791e-07,4.63840897285467e-05,6.57676482258982,"HNRNPLL"
"ENSG00000196323",0.381313584538955,6.55297443926415,5.24685209744781,2.60505940968891e-07,4.65284732673761e-05,6.56119268263098,"ZBTB44"
"ENSG00000103356",-0.308478175500484,5.12109900148248,-5.24298044235038,2.65648680659554e-07,4.6814381497031e-05,6.54297947151911,"EARS2"
"ENSG00000166398",-0.398534092803152,7.01823121967655,-5.22570401487619,2.89822065722508e-07,5.0402345298084e-05,6.46184739995164,"GARRE1"
"ENSG00000067560",0.21574880726093,12.3698220467116,5.21710372426392,3.02637706761563e-07,5.19475658476309e-05,6.42154508644929,"RHOA"
"ENSG00000069493",-0.339500832176967,5.49639021449865,-5.21355424032559,3.08085609120488e-07,5.22047114839165e-05,6.4049282545799,"CLEC2D"
"ENSG00000177576",0.668258364622612,6.75237624731536,5.2028223136679,3.25305769233194e-07,5.33594396482149e-05,6.3543121128801,"C18orf32"
"ENSG00000198855",-0.433758453401373,5.86646059495687,-5.20200162796488,3.26483337890814e-07,5.33594396482149e-05,6.35091218527975,"FICD"
"ENSG00000118496",0.48371513158013,6.36309343642722,5.20171224571956,3.27011773587456e-07,5.33594396482149e-05,6.349417681666,"FBXO30"
"ENSG00000177733",-0.271119887800872,8.34667408177897,-5.19168426411326,3.43810706975604e-07,5.51327697524165e-05,6.30275873370656,"HNRNPA0"
"ENSG00000115091",0.29085975708229,6.92263558276415,5.19021757108744,3.46345163152704e-07,5.51327697524165e-05,6.29592001816753,"ACTR3"
"ENSG00000250479",-0.373344482414291,8.341194869062,-5.1878961567807,3.50393633895966e-07,5.51327697524165e-05,6.28509940847883,"CHCHD10"
"ENSG00000187147",-0.222385051934541,7.72680197442588,-5.18233485396799,3.60279784251215e-07,5.60213871582154e-05,6.25919391274075,"RNF220"
"ENSG00000156304",-0.203449862347404,7.47871488262534,-5.17704868549511,3.69927082787004e-07,5.68526308511144e-05,6.2345921912559,"SCAF4"
"ENSG00000184182",0.319697719017263,10.4817968485606,5.16993404592451,3.83307330414014e-07,5.82318734032417e-05,6.20151490275841,"UBE2F"
"ENSG00000138821",0.667129059787639,5.5178161459434,5.15920646829785,4.04570378966588e-07,6.07637124863795e-05,6.15129477290355,"SLC39A8"
"ENSG00000115808",0.252193687649376,5.72336111447709,5.15332673658457,4.16390260756238e-07,6.08100725093959e-05,6.12445681327931,"STRN"
"ENSG00000120696",0.567573964658282,7.44525388632749,5.15297222950818,4.17328569583443e-07,6.08100725093959e-05,6.12239659220998,"KBTBD7"
"ENSG00000124228",-0.315817368411599,6.9452706140593,-5.1522242702146,4.18681743085044e-07,6.08100725093959e-05,6.11934891571654,"DDX27"
"ENSG00000276293",-0.277123515302256,5.29694183725876,-5.14562443667675,4.32657136644075e-07,6.21568410328776e-05,6.08879055556525,"PIP4K2B"
"ENSG00000123416",0.216481197870873,11.9461093448787,5.13857571597362,4.4808188934597e-07,6.36806272202762e-05,6.05619105342737,"TUBA1B"
"ENSG00000148606",-0.228883574589708,6.68884092279515,-5.13256423694538,4.61656501489573e-07,6.49118508530605e-05,6.02841911432254,"POLR3A"
"ENSG00000104419",0.288855783949442,10.2776236348625,5.12511239551256,4.79037173292195e-07,6.60247571133243e-05,5.99403188714095,"NDRG1"
"ENSG00000001631",-0.204146543785376,6.54464448931806,-5.12420259660016,4.81202102643967e-07,6.60247571133243e-05,5.98983648668,"KRIT1"
"ENSG00000114120",-0.383565038543627,6.0558264149407,-5.12075524171006,4.89491612214655e-07,6.60247571133243e-05,5.97394536150963,"SLC25A36"
"ENSG00000075292",0.331521497676901,6.17198658686523,5.12072979294366,4.89553317477929e-07,6.60247571133243e-05,5.97382808573212,"ZNF638"
"ENSG00000155975",0.315745480655464,6.78996553668059,5.11827012410233,4.95552920052068e-07,6.61588176194766e-05,5.96249554581031,"VPS37A"
"ENSG00000109466",0.482557573174876,9.85221109188679,5.11592378964344,5.01530827646891e-07,6.62873294900895e-05,5.95136734562602,"KLHL2"
"ENSG00000130066",0.229571588004159,13.6838541533962,5.11011084882088,5.15969069479576e-07,6.7520427636748e-05,5.92493661969099,"SAT1"
"ENSG00000198890",-0.296693696472166,6.06590883493261,-5.0964050833209,5.52110016447033e-07,6.92889308010455e-05,5.86196248974025,"PRMT6"
"ENSG00000112576",0.220511531026911,13.102339588248,5.0958439704989,5.5364067122843e-07,6.92889308010455e-05,5.85938744856022,"CCND3"
"ENSG00000205542",0.46608967378207,10.4870638786262,5.09587887407315,5.53704381133809e-07,6.92889308010455e-05,5.85930159475171,"TMSB4X"
