"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000003987",0.117114581243642,3.41001900201109,0.773786423096386,0.440536262644428,0.616280683275596,-5.8574720477,"MTMR7"
"ENSG00000168556",0.139142153177476,1.95716051709472,0.773642628626733,0.440620999988522,0.616306832601087,-5.63038176851915,"ING2"
"ENSG00000054118",0.0687924710836301,5.45909998562462,0.773640740442377,0.4406221127488,0.616306832601087,-6.02572623026832,"THRAP3"
"ENSG00000181220",-0.0933572050917135,6.48633146250839,-0.773536333777794,0.440683645077974,0.616345928656644,-6.00920649555991,"ZNF746"
"ENSG00000163938",0.133480297954135,4.27561175006625,0.77330089128585,0.440822421998293,0.616493045821142,-5.95430003634199,"GNL3"
"ENSG00000145147",-0.240428679589407,1.72206306726929,-0.773198382491491,0.440882851701458,0.616530579819319,-5.56857474830475,"SLIT2"
"ENSG00000196557",-0.357180850444519,0.681928659404596,-0.772997993309857,0.441000996505408,0.61664881074663,-5.31639075149074,"CACNA1H"
"ENSG00000148572",0.0937043697646205,6.44086021101427,0.772908067811275,0.441054020458109,0.616675972536614,-6.01015280803225,"NRBF2"
"ENSG00000112183",-0.338117868914499,-1.21484907146265,-0.772848610100106,0.441089081319778,0.616678016342414,-5.08049007033375,"RBM24"
"ENSG00000134317",0.158504445267426,1.33858961506912,0.772661540053024,0.441199402819992,0.616785272249077,-5.51227363392788,"GRHL1"
"ENSG00000115042",-0.140209890994269,2.79603015135801,-0.772275502522186,0.441427112710634,0.617056605231605,-5.7465202457549,"FAHD2A"
"ENSG00000249242",0.19608005187698,2.54076635416586,0.771894045687963,0.441652187520309,0.617295366814016,-5.74210243518311,"TMEM150C"
"ENSG00000155592",0.0992379316026566,0.0198028658248936,0.771872025474967,0.441665182358159,0.617295366814016,-5.2388370050797,"ZKSCAN2"
"ENSG00000119632",0.142676341697771,3.45866889721493,0.77180940934363,0.441702135367595,0.617295415577509,-5.87808774046228,"IFI27L2"
"ENSG00000181938",-0.0722762214369492,6.23537530499897,-0.771757988603104,0.441732482739185,0.617295415577509,-6.01984524710636,"GINS3"
"ENSG00000166828",-0.0982975797088228,1.10663893726933,-0.771503275999386,0.441882826239672,0.617458499642402,-5.44474241316913,"SCNN1G"
"ENSG00000159248",-0.173888753449772,-0.879059738240938,-0.771061238766138,0.442143808010582,0.61777614587593,-5.1286969246091,"GJD2"
"ENSG00000279012",-0.323614561798625,-2.1616485349446,-0.770987501947087,0.442187351414106,0.617789955686573,-4.9719439375896,"OR51B2"
"ENSG00000167658",0.103606385652456,7.10030775094108,0.770661176741375,0.442380084282269,0.618012183507137,-5.98486096193237,"EEF2"
"ENSG00000105141",-0.0812225173423777,3.00005109191398,-0.770553362027099,0.442443772060093,0.618054113128165,-5.80421340820868,"CASP14"
