"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000040531",-0.057380044038708,4.2287019743465,-0.437321581462671,0.663037099780259,0.958372017276474,-5.81236432286522,"CTNS"
"ENSG00000283228",0.174341759420334,1.65653339180367,0.437254199402224,0.663085759021548,0.958372017276474,-5.49535756131952,"AC068547.1"
"ENSG00000110697",-0.077862264508747,5.58663302717885,-0.437219494994635,0.663110821006835,0.958372017276474,-5.85629425639652,"PITPNM1"
"ENSG00000162645",0.114897461105748,7.42358780192075,0.437206922908626,0.663119900105003,0.958372017276474,-5.74953293081568,"GBP2"
"ENSG00000264522",0.0520997347533063,2.11968193090758,0.43704447388486,0.663237219348399,0.958372017276474,-5.49948750049567,"OTUD7B"
"ENSG00000106546",-0.100681605295054,5.38721210604284,-0.436955706626933,0.663301329828799,0.958372017276474,-5.85899474269124,"AHR"
"ENSG00000100665",-0.233365567536693,-1.14451383780287,-0.436818342647213,0.66340054332631,0.958372017276474,-4.93424151407321,"SERPINA4"
"ENSG00000139155",-0.242259081427949,-0.954063435117014,-0.436732123016878,0.663462820008971,0.958372017276474,-4.95933618267124,"SLCO1C1"
"ENSG00000234127",-0.0533652467302734,3.88981788478914,-0.436712690738933,0.663476856325305,0.958372017276474,-5.78196769344951,"TRIM26"
"ENSG00000139144",-0.0898713461083096,2.34839192452228,-0.436666622920743,0.663510132496562,0.958372017276474,-5.5380672179132,"PIK3C2G"
"ENSG00000276023",0.0764959510136483,1.3051177246265,0.436663081422934,0.663512690654978,0.958372017276474,-5.3242762965515,"DUSP14"
"ENSG00000205846",0.156282433445174,2.2659773410275,0.43661741376351,0.663545678498296,0.958372017276474,-5.48578782208371,"CLEC6A"
"ENSG00000180376",-0.051454812482107,6.20929127326521,-0.436596731178097,0.663560618696166,0.958372017276474,-5.8383452793288,"CCDC66"
"ENSG00000092470",0.0744434672099756,2.85271302605053,0.43651997879256,0.663616062463736,0.958376678767756,-5.64120533388746,"WDR76"
"ENSG00000144659",0.0827764047987545,4.91717510039917,0.436310850289831,0.663767140539424,0.958496852241563,-5.85634549784203,"SLC25A38"
